danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.521,0.691,-4.827,0.0371,0.56,1.16e-06,0.121,0.208,143.889,228560
0.499,0.115,-14.374,0.042,0.964,0.0321,0.159,0.192,127.074,217400
0.602,0.93,-4.475,0.13,0.114,0.0,0.267,0.686,118.967,242279
0.719,0.865,-4.878,0.167,0.13,0.0,0.377,0.744,105.103,222125
0.535,0.767,-4.455,0.0305,0.0778,1.37e-06,0.114,0.216,121.003,236520
0.549,0.127,-13.383,0.0275,0.806,2.42e-06,0.315,0.267,73.983,305808
0.361,0.484,-8.356,0.0342,0.00431,0.0305,0.0924,0.298,157.779,475587
0.696,0.868,-4.057,0.157,0.111,0.0,0.289,0.767,160.173,174395
0.67,0.621,-5.542,0.0612,0.334,0.0,0.115,0.741,160.004,210117
0.53,0.933,-0.982,0.165,0.133,5.47e-06,0.212,0.731,164.97,198492
0.407,0.783,-5.63,0.0778,0.442,4.73e-05,0.0635,0.589,168.785,260913
0.669,0.721,-4.488,0.109,0.499,0.00123,0.0484,0.93,167.991,258013
0.726,0.372,-6.833,0.0404,0.721,0.0,0.0873,0.552,144.779,208270
0.699,0.621,-5.714,0.028,0.0806,0.000218,0.0743,0.641,92.036,249240
0.749,0.661,-9.127,0.0668,0.186,7.24e-05,0.205,0.964,169.982,226952
0.636,0.401,-8.597,0.0245,0.257,0.000754,0.219,0.454,100.346,306681
0.466,0.537,-6.94,0.0297,0.65,1.21e-06,0.144,0.352,145.731,272219
0.705,0.9,-3.235,0.0541,0.522,0.0,0.29,0.703,111.999,203413
0.721,0.572,-6.338,0.028,0.725,8.12e-06,0.104,0.483,115.236,219120
0.693,0.475,-9.588,0.0308,0.446,0.0,0.106,0.92,102.132,1349067
0.714,0.57,-7.049,0.0272,0.0363,1.89e-06,0.199,0.385,114.995,242800
0.676,0.843,-7.978,0.106,0.00182,0.000442,0.357,0.608,126.036,224591
0.6,0.932,-3.823,0.12,0.0718,0.0,0.971,0.395,109.109,207160
0.551,0.569,-6.442,0.0457,0.472,0.0,0.304,0.93,102.995,180373
0.672,0.733,-9.508,0.0624,0.00548,0.000852,0.428,0.557,128.017,234101
0.613,0.663,-5.033,0.0315,0.354,0.0,0.138,0.354,130.037,227667
0.795,0.859,-2.83,0.0436,0.0572,0.0,0.352,0.761,107.013,192800
0.728,0.7,-7.117,0.0307,0.00128,0.0,0.277,0.12,111.0,91053
0.891,0.784,-3.899,0.208,0.0628,5.23e-05,0.0939,0.875,127.009,164080
0.534,0.988,-4.236,0.0963,0.000227,0.0287,0.941,0.313,125.015,322920
0.789,0.82,-3.828,0.0488,0.064,0.0,0.115,0.681,105.996,241360
0.739,0.939,-2.283,0.0641,0.0055,3.1e-05,0.139,0.93,144.003,199200
0.624,0.713,-5.381,0.0335,0.113,0.0,0.216,0.421,120.017,219716
0.593,0.744,-4.002,0.0891,0.0199,0.0,0.0813,0.4,74.964,238933
0.533,0.991,-2.368,0.0868,0.00045,0.00477,0.154,0.775,159.058,248680
0.488,0.859,-9.591,0.71,0.692,0.00131,0.201,0.549,176.984,257029
0.573,0.701,-8.026,0.31,0.766,0.0,0.2,0.823,154.955,216280
0.701,0.599,-10.507,0.281,0.45,0.0,0.106,0.47,126.022,243213
0.848,0.763,-6.397,0.312,0.0255,2.62e-05,0.597,0.457,88.48,206120
0.629,0.268,-11.086,0.134,0.697,0.0,0.108,0.446,121.464,193961
0.422,0.864,-3.232,0.0446,0.0226,0.0,0.04,0.859,109.469,247551
0.596,0.373,-7.247,0.0322,0.519,2.71e-05,0.0989,0.435,97.244,186828
0.688,0.346,-15.132,0.145,0.542,0.0,0.293,0.418,94.041,206283
0.61,0.639,-7.253,0.0301,0.114,0.000777,0.0963,0.124,118.016,330724
0.626,0.701,-6.221,0.0436,0.0693,0.0203,0.0938,0.385,120.129,342500
0.679,0.905,-4.576,0.104,0.0157,0.0,0.159,0.769,126.908,202115
0.783,0.381,-9.295,0.0384,0.748,0.0,0.123,0.606,62.502,212514
0.677,0.937,-2.322,0.142,0.632,0.0,0.945,0.892,108.007,313990
0.485,0.487,-7.785,0.251,0.784,0.0,0.0845,0.399,168.811,216038
0.412,0.494,-6.039,0.0314,0.725,7.66e-06,0.0985,0.151,136.124,253560
0.795,0.384,-7.819,0.136,0.308,2.17e-06,0.11,0.727,105.044,231215
0.533,0.553,-3.118,0.0289,0.583,8.03e-05,0.116,0.12,117.905,262907
0.623,0.857,-4.535,0.0418,0.183,0.0002,0.275,0.766,140.448,247933
0.646,0.724,-3.724,0.04,0.329,6.07e-05,0.243,0.561,90.025,217360
0.457,0.179,-11.534,0.0268,0.919,3.52e-06,0.314,0.207,79.505,253962
0.749,0.256,-14.668,0.09,0.936,4.68e-06,0.349,0.212,117.957,271344
0.782,0.863,-4.237,0.203,0.303,5.11e-06,0.117,0.877,175.879,219775
0.498,0.276,-7.586,0.0382,0.921,0.0,0.0966,0.268,132.278,217182
0.574,0.503,-10.105,0.0344,0.648,0.019,0.165,0.673,92.062,258240
0.456,0.327,-9.339,0.0263,0.791,4.32e-06,0.118,0.136,81.887,216173
0.563,0.275,-13.746,0.0367,0.94,0.896,0.156,0.576,100.977,290900
0.299,0.29,-13.569,0.0368,0.895,5.26e-05,0.0824,0.311,138.572,265720
0.694,0.477,-7.396,0.0288,0.697,0.0,0.177,0.667,114.976,219697
0.767,0.727,-2.605,0.0312,0.154,0.0,0.102,0.419,106.989,204077
0.545,0.936,-3.402,0.184,0.107,0.0,0.123,0.724,174.049,214080
0.714,0.94,-2.527,0.0682,0.0484,0.0,0.149,0.962,119.993,203427
0.609,0.86,-1.52,0.298,0.126,0.0,0.281,0.632,173.837,209241
0.799,0.562,-8.409,0.0284,0.23,0.0,0.376,0.619,105.016,208013
0.735,0.933,-4.745,0.0732,0.0034,0.000133,0.922,0.447,119.971,226992
0.528,0.961,-3.882,0.276,0.0164,0.007,0.945,0.152,154.067,350254
0.778,0.72,-1.788,0.0474,0.149,0.000478,0.0424,0.918,128.036,189607
0.669,0.979,-2.638,0.151,0.0158,0.0,0.342,0.605,121.998,212842
0.607,0.967,-3.285,0.0761,0.0713,2.14e-06,0.227,0.849,122.987,189917
0.643,0.907,-3.303,0.0904,0.121,0.0,0.0653,0.699,136.985,184681
0.779,0.966,-1.593,0.0447,0.107,0.0,0.0787,0.963,124.969,205600
0.565,0.772,-5.906,0.0621,0.00478,0.0,0.108,0.452,139.912,256713
0.687,0.904,-4.69,0.0417,0.00826,0.0,0.0717,0.464,115.998,223065
0.596,0.842,-4.163,0.0939,0.592,4.07e-06,0.437,0.626,93.877,186870
0.678,0.793,-2.03,0.0384,0.005,1.24e-05,0.22,0.302,128.049,193853
0.653,0.648,-5.725,0.0316,0.178,0.0,0.212,0.663,92.966,232205
0.833,0.875,-2.161,0.128,0.0944,0.0,0.0749,0.85,110.064,204853
0.725,0.689,-7.994,0.1,0.0826,0.108,0.0888,0.785,173.996,253963
0.604,0.555,-8.07,0.0656,0.413,0.0,0.15,0.66,127.906,225667
0.522,0.713,-5.202,0.163,0.0864,9.75e-05,0.142,0.565,179.881,281340
0.586,0.225,-14.961,0.0299,0.85,0.0,0.083,0.353,93.45,215600
0.457,0.418,-11.396,0.0313,0.905,0.898,0.0943,0.585,112.012,334695
0.505,0.154,-11.114,0.035,0.94,4.8e-06,0.0823,0.291,110.298,244760
0.647,0.94,-2.806,0.197,0.0999,0.0,0.274,0.823,149.85,160496
0.471,0.62,-7.037,0.0364,0.0635,0.909,0.174,0.148,60.013,229600
0.432,0.579,-7.936,0.0645,0.669,0.0,0.381,0.278,173.759,311120
0.679,0.988,0.109,0.0603,0.161,0.0,0.169,0.671,129.962,213981
0.684,0.714,-6.029,0.0359,0.471,0.0,0.388,0.339,119.933,268092
0.552,0.635,-8.32,0.0301,0.107,0.00521,0.134,0.463,117.913,251579
0.551,0.419,-8.953,0.308,0.621,0.0,0.167,0.671,77.257,272338
0.29,0.717,-2.287,0.0377,0.103,1.44e-05,0.0914,0.284,125.995,291788
0.641,0.849,-3.766,0.0282,0.0764,0.0,0.3,0.3,129.96,288347
0.463,0.913,-3.671,0.0938,0.0581,3.02e-05,0.168,0.186,141.973,307053
0.712,0.872,-3.115,0.0616,0.345,0.0,0.27,0.938,93.974,191495
0.655,0.61,-12.192,0.0417,0.259,0.00276,0.204,0.822,89.988,209040
0.696,0.769,-5.755,0.375,0.0434,0.0,0.306,0.581,73.01,241413
0.569,0.373,-8.711,0.0263,0.788,6.11e-05,0.112,0.214,95.994,252987
0.677,0.5,-6.698,0.0309,0.671,1.6e-05,0.372,0.379,87.954,225006
0.529,0.377,-6.505,0.0282,0.738,0.0,0.139,0.221,135.714,282806
0.527,0.64,-5.975,0.054,0.441,3.24e-06,0.136,0.338,141.952,271021
0.505,0.444,-6.737,0.0299,0.698,1.95e-06,0.117,0.135,117.902,264848
0.761,0.262,-7.875,0.0358,0.753,0.0,0.109,0.744,103.862,191321
0.652,0.751,-4.824,0.123,0.0154,0.0,0.714,0.653,128.469,76163
0.419,0.751,-5.264,0.193,0.721,0.0,0.114,0.458,171.409,258227
0.47,0.723,-4.66,0.0428,0.374,0.0,0.14,0.434,69.976,255846
0.693,0.919,-4.898,0.0608,0.082,0.0,0.237,0.797,114.999,192500
0.622,0.849,-3.899,0.0319,0.188,0.0,0.102,0.434,121.983,219539
0.484,0.64,-4.502,0.0274,0.367,0.0,0.233,0.327,131.923,256673
0.585,0.727,-6.465,0.0774,0.0385,0.0,0.0592,0.441,124.931,234240
0.522,0.87,-6.77,0.0886,0.0074,0.0383,0.411,0.51,127.935,48894
0.785,0.747,-4.102,0.0343,0.493,0.0,0.156,0.917,122.013,178834
0.65,0.916,-3.474,0.0399,0.00421,0.0,0.683,0.502,108.989,251560
0.707,0.456,-6.063,0.0357,0.572,0.00122,0.152,0.566,128.002,229616
0.76,0.554,-7.126,0.0723,0.635,0.0,0.101,0.709,85.06,226612
0.676,0.837,-4.006,0.0523,0.0138,0.0,0.431,0.859,148.001,211961
0.595,0.914,-3.764,0.0393,0.0176,9.75e-06,0.435,0.556,137.03,189733
0.465,0.696,-4.611,0.406,0.524,0.0,0.27,0.342,179.987,77628
0.668,0.828,-5.034,0.0739,0.036,0.0,0.0932,0.393,140.042,211350
0.668,0.828,-5.034,0.0739,0.036,0.0,0.0932,0.393,140.042,211350
0.574,0.909,-1.573,0.0658,0.0987,0.0,0.264,0.569,169.966,208240
0.574,0.909,-1.573,0.0658,0.0987,0.0,0.264,0.569,169.966,208240
0.751,0.642,-5.165,0.087,0.0861,0.0,0.0953,0.388,95.045,169567
0.751,0.642,-5.165,0.087,0.0861,0.0,0.0953,0.388,95.045,169567
0.557,0.719,-4.515,0.0371,0.00267,0.0,0.306,0.345,77.502,242334
0.557,0.719,-4.515,0.0371,0.00267,0.0,0.306,0.345,77.502,242334
0.637,0.799,-4.518,0.0338,0.394,0.0,0.0921,0.57,104.996,228615
0.637,0.799,-4.518,0.0338,0.394,0.0,0.0921,0.57,104.996,228615
0.566,0.769,-4.342,0.0872,0.0183,0.0,0.108,0.385,170.036,191100
0.566,0.769,-4.342,0.0872,0.0183,0.0,0.108,0.385,170.036,191100
0.714,0.736,-3.801,0.0457,0.191,0.0,0.0553,0.814,149.985,210818
0.714,0.736,-3.801,0.0457,0.191,0.0,0.0553,0.814,149.985,210818
0.689,0.678,-4.287,0.119,0.0702,0.0,0.0889,0.335,145.883,200306
0.689,0.678,-4.287,0.119,0.0702,0.0,0.0889,0.335,145.883,200306
0.806,0.707,-4.623,0.0307,0.331,0.0,0.294,0.746,118.009,209648
0.806,0.707,-4.623,0.0307,0.331,0.0,0.294,0.746,118.009,209648
0.692,0.534,-7.155,0.0433,0.83,5.57e-06,0.238,0.739,88.964,151011
0.692,0.534,-7.155,0.0433,0.83,5.57e-06,0.238,0.739,88.964,151011
0.422,0.578,-7.524,0.0548,0.443,0.0,0.231,0.227,128.921,276708
0.422,0.578,-7.524,0.0548,0.443,0.0,0.231,0.227,128.921,276708
0.733,0.855,-3.211,0.118,0.00481,0.0,0.123,0.42,126.035,222732
0.733,0.855,-3.211,0.118,0.00481,0.0,0.123,0.42,126.035,222732
0.605,0.949,-2.907,0.0886,0.0414,0.0,0.0746,0.506,110.01,239100
0.605,0.949,-2.907,0.0886,0.0414,0.0,0.0746,0.506,110.01,239100
0.606,0.85,-3.952,0.183,0.0114,1.01e-06,0.206,0.542,170.01,307676
0.606,0.85,-3.952,0.183,0.0114,1.01e-06,0.206,0.542,170.01,307676
0.637,0.876,-4.652,0.0618,0.0483,0.0,0.0728,0.759,149.93,221529
0.637,0.876,-4.652,0.0618,0.0483,0.0,0.0728,0.759,149.93,221529
0.816,0.754,-5.922,0.152,0.163,0.00199,0.105,0.704,92.023,125217
0.816,0.754,-5.922,0.152,0.163,0.00199,0.105,0.704,92.023,125217
0.508,0.559,-6.366,0.0276,0.288,0.0,0.131,0.329,135.866,240362
0.508,0.559,-6.366,0.0276,0.288,0.0,0.131,0.329,135.866,240362
0.665,0.687,-6.466,0.0547,0.155,9.28e-05,0.173,0.651,106.023,230063
0.665,0.687,-6.466,0.0547,0.155,9.28e-05,0.173,0.651,106.023,230063
0.77,0.817,-4.092,0.0339,0.0265,0.000103,0.084,0.866,139.979,218615
0.77,0.817,-4.092,0.0339,0.0265,0.000103,0.084,0.866,139.979,218615
0.709,0.861,-2.905,0.0941,0.106,4.73e-05,0.113,0.779,118.089,180800
0.709,0.861,-2.905,0.0941,0.106,4.73e-05,0.113,0.779,118.089,180800
0.531,0.661,-5.836,0.0907,0.103,0.0,0.0779,0.278,149.934,275696
0.531,0.661,-5.836,0.0907,0.103,0.0,0.0779,0.278,149.934,275696
0.511,0.536,-4.411,0.026,0.372,0.0,0.0769,0.414,92.908,237576
0.511,0.536,-4.411,0.026,0.372,0.0,0.0769,0.414,92.908,237576
0.702,0.913,-2.977,0.0374,0.0514,3.72e-06,0.166,0.735,137.981,237680
0.702,0.913,-2.977,0.0374,0.0514,3.72e-06,0.166,0.735,137.981,237680
0.707,0.791,-4.483,0.035,0.179,0.0,0.102,0.674,106.985,246334
0.707,0.791,-4.483,0.035,0.179,0.0,0.102,0.674,106.985,246334
0.571,0.422,-7.561,0.0422,0.374,0.0,0.127,0.169,113.016,242293
0.571,0.422,-7.561,0.0422,0.374,0.0,0.127,0.169,113.016,242293
0.827,0.739,-6.391,0.0744,0.0214,4.13e-06,0.043,0.352,95.999,183020
0.827,0.739,-6.391,0.0744,0.0214,4.13e-06,0.043,0.352,95.999,183020
0.726,0.492,-8.046,0.0794,0.566,8.14e-06,0.257,0.526,85.939,207113
0.726,0.492,-8.046,0.0794,0.566,8.14e-06,0.257,0.526,85.939,207113
0.813,0.876,-2.92,0.0922,0.024,0.0,0.287,0.757,98.989,232966
0.813,0.876,-2.92,0.0922,0.024,0.0,0.287,0.757,98.989,232966
0.787,0.543,-6.7,0.037,0.0233,0.0,0.0861,0.332,99.026,210641
0.787,0.543,-6.7,0.037,0.0233,0.0,0.0861,0.332,99.026,210641
0.388,0.642,-4.659,0.0337,0.471,0.0,0.306,0.402,173.61,215477
0.388,0.642,-4.659,0.0337,0.471,0.0,0.306,0.402,173.61,215477
0.74,0.804,-2.187,0.0546,0.411,0.0,0.0578,0.791,150.013,198796
0.74,0.804,-2.187,0.0546,0.411,0.0,0.0578,0.791,150.013,198796
0.551,0.828,-5.523,0.352,0.214,0.0,0.0571,0.928,139.662,211224
0.551,0.828,-5.523,0.352,0.214,0.0,0.0571,0.928,139.662,211224
0.737,0.747,-4.818,0.0323,0.269,0.0,0.219,0.447,105.943,192453
0.737,0.747,-4.818,0.0323,0.269,0.0,0.219,0.447,105.943,192453
0.839,0.617,-4.692,0.331,0.241,0.0,0.3,0.821,143.894,194426
0.839,0.617,-4.692,0.331,0.241,0.0,0.3,0.821,143.894,194426
0.775,0.272,-9.126,0.091,0.56,0.00278,0.112,0.198,103.991,196998
0.775,0.272,-9.126,0.091,0.56,0.00278,0.112,0.198,103.991,196998
0.699,0.907,-1.208,0.0544,0.0868,0.0,0.115,0.621,115.978,218994
0.699,0.907,-1.208,0.0544,0.0868,0.0,0.115,0.621,115.978,218994
0.785,0.744,-4.249,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863
0.785,0.744,-4.249,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863
0.696,0.881,-2.082,0.104,0.0235,0.0,0.277,0.947,142.019,197789
0.696,0.881,-2.082,0.104,0.0235,0.0,0.277,0.947,142.019,197789
0.745,0.739,-4.591,0.0327,0.405,0.000183,0.127,0.556,99.913,214137
0.745,0.739,-4.591,0.0327,0.405,0.000183,0.127,0.556,99.913,214137
0.749,0.961,-6.518,0.0874,0.00512,0.0,0.175,0.859,116.037,228759
0.749,0.961,-6.518,0.0874,0.00512,0.0,0.175,0.859,116.037,228759
0.657,0.883,-4.294,0.0733,0.0238,0.0,0.0481,0.461,129.943,281521
0.657,0.883,-4.294,0.0733,0.0238,0.0,0.0481,0.461,129.943,281521
0.511,0.84,-2.781,0.103,0.00852,0.0,0.346,0.303,87.605,240339
0.511,0.84,-2.781,0.103,0.00852,0.0,0.346,0.303,87.605,240339
0.568,0.793,-3.749,0.0406,0.189,0.0,0.111,0.45,108.051,251280
0.568,0.793,-3.749,0.0406,0.189,0.0,0.111,0.45,108.051,251280
0.761,0.761,-5.721,0.0899,0.242,0.0,0.103,0.484,121.971,225698
0.761,0.761,-5.721,0.0899,0.242,0.0,0.103,0.484,121.971,225698
0.686,0.842,-4.423,0.1,0.237,0.0,0.0683,0.519,115.944,224483
0.686,0.842,-4.423,0.1,0.237,0.0,0.0683,0.519,115.944,224483
0.617,0.83,-3.312,0.0689,0.318,0.0,0.176,0.614,97.912,196018
0.617,0.83,-3.312,0.0689,0.318,0.0,0.176,0.614,97.912,196018
0.507,0.946,-3.845,0.124,0.0427,3.54e-06,0.344,0.494,173.004,195990
0.507,0.946,-3.845,0.124,0.0427,3.54e-06,0.344,0.494,173.004,195990
0.74,0.926,-3.965,0.112,0.0376,0.0,0.582,0.571,106.987,198867
0.74,0.926,-3.965,0.112,0.0376,0.0,0.582,0.571,106.987,198867
0.682,0.502,-9.507,0.0713,0.0124,8.45e-06,0.107,0.218,108.08,214035
0.682,0.502,-9.507,0.0713,0.0124,8.45e-06,0.107,0.218,108.08,214035
0.584,0.916,-1.396,0.149,0.0683,0.0,0.0489,0.731,167.934,175837
0.584,0.916,-1.396,0.149,0.0683,0.0,0.0489,0.731,167.934,175837
0.849,0.486,-7.049,0.0669,0.538,0.0,0.127,0.546,92.022,231654
0.849,0.486,-7.049,0.0669,0.538,0.0,0.127,0.546,92.022,231654
0.774,0.792,-4.019,0.224,0.00427,1.15e-06,0.283,0.505,98.1,202773
0.774,0.792,-4.019,0.224,0.00427,1.15e-06,0.283,0.505,98.1,202773
0.706,0.895,-4.456,0.16,0.0138,0.0,0.595,0.771,117.007,204931
0.706,0.895,-4.456,0.16,0.0138,0.0,0.595,0.771,117.007,204931
0.599,0.775,-3.997,0.0542,0.022,0.0,0.0669,0.703,129.817,223123
0.599,0.775,-3.997,0.0542,0.022,0.0,0.0669,0.703,129.817,223123
0.668,0.815,-2.883,0.216,0.281,0.0,0.247,0.885,143.764,203000
0.668,0.815,-2.883,0.216,0.281,0.0,0.247,0.885,143.764,203000
0.801,0.651,-7.855,0.0579,0.65,0.0,0.109,0.238,119.992,197914
0.801,0.651,-7.855,0.0579,0.65,0.0,0.109,0.238,119.992,197914
0.711,0.903,-2.723,0.246,0.327,0.0,0.0887,0.469,140.02,284981
0.711,0.903,-2.723,0.246,0.327,0.0,0.0887,0.469,140.02,284981
0.708,0.857,-3.394,0.0827,0.00219,0.0,0.103,0.449,126.051,260234
0.708,0.857,-3.394,0.0827,0.00219,0.0,0.103,0.449,126.051,260234
0.648,0.302,-11.697,0.0349,0.612,9.4e-06,0.115,0.155,137.652,222022
0.648,0.302,-11.697,0.0349,0.612,9.4e-06,0.115,0.155,137.652,222022
0.723,0.906,-4.777,0.281,0.0929,0.0,0.0771,0.393,125.023,225221
0.723,0.906,-4.777,0.281,0.0929,0.0,0.0771,0.393,125.023,225221
0.618,0.766,-4.507,0.0323,0.117,0.0,0.121,0.448,113.997,323360
0.618,0.766,-4.507,0.0323,0.117,0.0,0.121,0.448,113.997,323360
0.741,0.747,-5.459,0.0956,0.263,5.15e-06,0.266,0.831,134.039,219107
0.741,0.747,-5.459,0.0956,0.263,5.15e-06,0.266,0.831,134.039,219107
0.709,0.718,-3.315,0.0312,0.059,0.0,0.167,0.24,104.971,205820
0.709,0.718,-3.315,0.0312,0.059,0.0,0.167,0.24,104.971,205820
0.558,0.863,-3.53,0.178,0.17,0.0,0.289,0.388,173.908,299707
0.558,0.863,-3.53,0.178,0.17,0.0,0.289,0.388,173.908,299707
0.62,0.778,-4.622,0.0724,0.116,0.0,0.312,0.386,147.012,227413
0.62,0.778,-4.622,0.0724,0.116,0.0,0.312,0.386,147.012,227413
0.684,0.886,-3.257,0.261,0.245,0.0,0.0551,0.899,91.969,195004
0.684,0.886,-3.257,0.261,0.245,0.0,0.0551,0.899,91.969,195004
0.775,0.272,-9.126,0.091,0.56,0.00278,0.112,0.198,103.991,196998
0.775,0.272,-9.126,0.091,0.56,0.00278,0.112,0.198,103.991,196998
0.612,0.844,-4.694,0.0757,0.14,0.0,0.289,0.652,134.872,196776
0.612,0.844,-4.694,0.0757,0.14,0.0,0.289,0.652,134.872,196776
0.513,0.867,-3.729,0.0632,0.0631,0.0,0.34,0.536,149.967,213072
0.633,0.907,-1.459,0.048,0.317,0.0,0.221,0.74,130.001,212136
0.698,0.497,-6.606,0.0825,0.502,0.0,0.0918,0.646,124.942,207493
0.792,0.421,-8.03,0.0703,0.156,0.0042,0.112,0.542,89.994,149333
0.653,0.836,-6.018,0.238,0.218,0.0,0.0507,0.569,151.977,199773
0.848,0.748,-4.724,0.053,0.485,0.0,0.147,0.533,125.027,212309
0.719,0.85,-3.229,0.0317,0.012,0.000239,0.114,0.367,150.059,188786
0.531,0.661,-5.836,0.0907,0.103,0.0,0.0779,0.278,149.934,275696
0.658,0.453,-4.448,0.0458,0.018,4.32e-05,0.049,0.424,98.014,158434
0.61,0.978,-2.432,0.121,0.17,0.0,0.392,0.815,150.047,201758
0.571,0.422,-7.561,0.0422,0.374,0.0,0.127,0.169,113.016,242293
0.581,0.773,-3.302,0.0499,0.656,0.0,0.112,0.507,124.138,211237
0.732,0.934,-4.618,0.144,0.0774,0.00745,0.306,0.898,159.998,202040
0.542,0.654,-5.455,0.0311,0.444,0.0,0.117,0.339,78.012,220733
0.625,0.931,-1.885,0.151,0.138,0.0,0.309,0.863,154.061,199965
0.855,0.58,-6.951,0.141,0.234,0.0,0.0965,0.518,96.998,219391
0.535,0.717,-4.355,0.0314,0.312,0.0,0.28,0.379,89.975,219366
0.628,0.811,-4.26,0.0338,0.0223,0.0,0.0797,0.442,124.066,222769
0.893,0.77,-4.692,0.107,0.0138,0.0,0.225,0.349,122.067,183293
0.735,0.736,-3.266,0.277,0.00511,0.0,0.165,0.813,117.975,199846
0.781,0.751,-3.686,0.0332,0.548,0.0,0.0636,0.607,102.103,219173
0.681,0.696,-9.685,0.0874,0.0349,0.0,0.0963,0.579,121.872,179046
0.595,0.806,-4.644,0.141,0.0391,0.0,0.36,0.616,93.126,189078
0.765,0.618,-8.74,0.377,0.723,0.00015,0.111,0.671,188.936,152381
0.515,0.816,-2.33,0.165,0.00816,0.0,0.35,0.288,78.17,240000
0.725,0.94,-2.32,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475
0.557,0.719,-4.515,0.0371,0.00267,0.0,0.306,0.345,77.502,242334
0.856,0.617,-5.308,0.084,0.171,0.0,0.0857,0.759,136.081,235780
0.547,0.844,-5.294,0.0865,0.0066,2.32e-06,0.0604,0.666,175.814,181113
0.739,0.348,-7.477,0.0613,0.675,0.0,0.326,0.498,98.047,202343
0.326,0.519,-4.361,0.0334,0.598,0.0,0.192,0.366,73.96,242321
0.572,0.91,-1.578,0.064,0.0846,0.0,0.267,0.602,169.975,208227
0.657,0.866,-3.464,0.0704,0.0827,0.0,0.081,0.654,133.966,220846
0.669,0.919,-2.262,0.0711,0.0357,6.81e-06,0.222,0.538,96.955,196864
0.813,0.876,-2.92,0.0922,0.024,0.0,0.287,0.757,98.989,232966
0.772,0.705,-5.37,0.0915,0.0783,0.0,0.124,0.588,166.072,196612
0.738,0.498,-6.373,0.155,0.237,0.0,0.164,0.809,95.042,257632
0.463,0.883,-3.245,0.224,0.212,0.0,0.213,0.439,99.021,207041
0.437,0.839,-3.356,0.146,0.0304,0.0,0.215,0.42,177.921,194098
0.594,0.81,-2.083,0.0531,0.128,0.0,0.0324,0.777,123.752,199403
0.77,0.817,-4.092,0.0339,0.0265,0.000103,0.084,0.866,139.979,218615
0.703,0.894,-3.52,0.281,0.115,0.0,0.363,0.737,104.043,171998
0.682,0.83,-4.234,0.254,0.0577,0.0,0.0926,0.784,155.122,189325
0.667,0.889,-4.851,0.0917,0.00912,0.0,0.0816,0.541,169.961,238193
0.482,0.513,-5.187,0.0313,0.534,0.0,0.115,0.121,133.925,258132
0.61,0.905,-3.686,0.0369,0.0142,0.0,0.0592,0.521,122.012,199134
0.723,0.726,-4.512,0.043,0.21,0.0,0.061,0.839,150.011,208667
0.661,0.737,-6.317,0.0287,0.747,0.544,0.115,0.532,99.989,235747
0.735,0.795,-2.918,0.0518,0.656,0.0,0.0665,0.825,113.988,236816
0.727,0.889,-2.747,0.0879,0.0149,0.0,0.113,0.713,129.993,217486
0.466,0.804,-4.009,0.0392,0.0573,0.0,0.432,0.352,154.901,238494
0.63,0.634,-4.852,0.0252,0.294,0.0,0.328,0.63,99.026,219147
0.612,0.519,-5.568,0.0391,0.478,0.0,0.189,0.537,80.882,231341
0.673,0.782,-3.911,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000
0.791,0.789,-4.694,0.104,0.0114,0.0,0.301,0.669,112.11,189846
0.655,0.756,-4.388,0.07,0.0298,0.0,0.396,0.469,121.936,227191
0.695,0.832,-3.455,0.0288,0.000371,0.000483,0.469,0.249,111.997,194699
0.754,0.841,-2.296,0.106,0.213,1.61e-06,0.141,0.751,145.047,205332
0.613,0.868,-2.792,0.143,0.0599,0.0,0.352,0.394,165.133,207173
0.715,0.862,-2.718,0.0444,0.0113,0.0,0.108,0.668,137.93,197800
0.476,0.773,-6.999,0.0308,1.99e-05,0.00167,0.123,0.589,137.09,245813
0.762,0.546,-7.562,0.0359,0.803,0.00285,0.0646,0.63,107.995,167107
0.455,0.827,-1.201,0.0573,0.325,0.0,0.0473,0.681,169.929,226699
0.735,0.167,-18.467,0.0567,0.929,0.165,0.662,0.376,147.854,348446
0.636,0.495,-5.709,0.0294,0.353,0.0,0.832,0.516,97.898,164978
0.578,0.942,-1.693,0.0556,0.0428,0.0,0.0833,0.53,127.835,205533
0.748,0.868,-2.296,0.0533,0.0225,4.85e-06,0.367,0.513,124.952,240613
0.351,0.29,-8.34,0.0296,0.792,0.0,0.312,0.337,143.88,280359
0.599,0.943,-1.457,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010
0.638,0.656,-5.074,0.188,0.249,0.0,0.118,0.53,107.867,199891
0.732,0.589,-6.223,0.072,0.0689,0.0,0.0489,0.619,127.968,190328
0.673,0.502,-6.645,0.432,0.127,0.0,0.103,0.349,99.013,203613
0.47,0.288,-9.434,0.0279,0.859,1.78e-05,0.103,0.153,133.25,210493
0.75,0.799,-2.788,0.0696,0.0706,0.0,0.377,0.462,110.971,206848
0.649,0.792,-4.677,0.0966,0.109,0.0,0.343,0.543,149.962,196323
